,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
36,american express,mastercard,0.9516208171844482,visa,0.8979297280311584,netflix,0.7718762159347534,regeneron,0.7569185495376587,charter communications,0.7416601181030273,prudential financial,0.7097139358520508,twitter,0.7037083506584167,lam research,0.6919507384300232,chipotle mexican grill,0.628687858581543,medtronic,0.5832289457321167,comcast,0.4925278127193451,mcdonalds,0.49150437116622925,american,0.4871094524860382,cloudflare,0.4592169523239136,goldman sachs,0.43922722339630127,monster beverage,0.4356229901313782,resmed,0.41381919384002686,blackstone,0.39603614807128906,microsoft,0.39108002185821533,kinder morgan,0.383633553981781,twilio,0.3765287399291992,paypal holdings,0.36857497692108154,yum brands,0.36827531456947327,servicenow,0.3571174740791321,mondelez,0.3511410653591156
37,northrop grumman,lockheed martin,0.9214693307876587,dominion,0.7514142394065857,boeing,0.7104084491729736,walt disney,0.614711344242096,duke,0.6041983962059021,norfolk southern,0.5285804867744446,valero,0.5026965141296387,metlife,0.42985886335372925,kinder morgan,0.38816288113594055,union pacific,0.3847040832042694,medtronic,0.3562476336956024,lam research,0.34934505820274353,cloudflare,0.3292708396911621,chipotle mexican grill,0.322803258895874,regeneron,0.3036382794380188,marathon petroleum,0.29377180337905884,ansys,0.27518391609191895,twitter,0.27087563276290894,american express,0.2551687955856323,conocophillips,0.22166603803634644,resmed,0.220298171043396,mastercard,0.2153087854385376,marriott,0.20382249355316162,anthem,0.1966332197189331,blackrock,0.19177968800067902
38,eaton,paccar,0.9607190489768982,cummins,0.9452414512634277,caterpillar,0.8669202923774719,arista networks,0.8210985660552979,analog devices,0.6710954904556274,digital realty,0.6595507860183716,broadcom,0.6349017024040222,cisco systems,0.5705667734146118,microsoft,0.4876364767551422,vmware,0.4675205647945404,adobe,0.45299458503723145,simon property,0.40676015615463257,oracle,0.4031643271446228,marvell technology,0.3207615613937378,cerner,0.31712716817855835,progressive,0.3088514804840088,verizon communications,0.30608469247817993,kinder morgan,0.2856130301952362,comcast,0.27263420820236206,motorola solutions,0.2614690363407135,advanced micro devices,0.25583699345588684,honeywell,0.24157600104808807,norfolk southern,0.24107567965984344,ansys,0.21557392179965973,nvidia,0.2139078676700592
39,pfizer,biogen,0.8677605390548706,moderna,0.845632791519165,eli lilly,0.8317070007324219,raytheon technologies,0.7872297763824463,devon,0.7458208203315735,abbott laboratories,0.6794007420539856,uber technologies,0.6659213304519653,bristol myers squibb,0.6355955004692078,abbvie,0.5801008939743042,ball,0.5399823188781738,expedia,0.5336227416992188,charles schwab,0.5015971660614014,gilead sciences,0.49012890458106995,union pacific,0.47066429257392883,twitter,0.4536488652229309,unitedhealth,0.44119518995285034,honeywell,0.4348818063735962,metlife,0.43350520730018616,amgen,0.3994690775871277,chipotle mexican grill,0.3797415494918823,kinder morgan,0.36730730533599854,resmed,0.3659016489982605,intel corporation,0.36250752210617065,ansys,0.32384607195854187,medtronic,0.3175644278526306
40,visa,mastercard,0.9476807117462158,american express,0.8979297876358032,netflix,0.7694358229637146,twitter,0.7134242057800293,charter communications,0.6920039653778076,prudential financial,0.6825165152549744,regeneron,0.6736565828323364,lam research,0.645439624786377,comcast,0.5699976682662964,mcdonalds,0.5467430353164673,medtronic,0.5453341603279114,chipotle mexican grill,0.4971078634262085,microsoft,0.4775189161300659,kinder morgan,0.453702837228775,monster beverage,0.43732374906539917,twilio,0.40922266244888306,fiserv,0.40190160274505615,paypal holdings,0.3975541293621063,mondelez,0.3889926075935364,yum brands,0.38000503182411194,american,0.3751962184906006,fedex,0.35964083671569824,accenture,0.34898507595062256,servicenow,0.3326960802078247,pepsico,0.3317563533782959
41,charles schwab,metlife,0.833358883857727,union pacific,0.7766318321228027,unitedhealth,0.7734216451644897,qualcomm,0.6841691732406616,honeywell,0.6266395449638367,chevron,0.5956608057022095,conocophillips,0.5879085659980774,nvidia,0.556302547454834,dollar tree,0.5388497114181519,devon,0.5173104405403137,pfizer,0.5015971660614014,norfolk southern,0.47754985094070435,palo alto networks,0.46700629591941833,monster beverage,0.43108028173446655,marathon petroleum,0.4304454028606415,moderna,0.4250739812850952,exxon mobil,0.41733217239379883,abbott laboratories,0.40348681807518005,equifax,0.3827952742576599,adobe,0.3818027973175049,wells fargo,0.35577595233917236,oracle,0.3092218041419983,boeing,0.30890077352523804,caterpillar,0.3053920269012451,valero,0.3032577633857727
42,adobe,oracle,0.8109273910522461,cerner,0.7825113534927368,analog devices,0.7603028416633606,vmware,0.7365950345993042,palo alto networks,0.7183253765106201,servicenow,0.6912431716918945,broadcom,0.6740061044692993,nvidia,0.632737398147583,equifax,0.6154242753982544,microsoft,0.6115427613258362,intel corporation,0.6063641309738159,kinder morgan,0.6034165024757385,devon,0.6026880145072937,unitedhealth,0.5882238149642944,ansys,0.5704445242881775,honeywell,0.5691667199134827,alphabet,0.558988630771637,caterpillar,0.5516224503517151,monster beverage,0.5433977842330933,qualcomm,0.5346304178237915,marvell technology,0.5128228068351746,advanced micro devices,0.48508384823799133,arista networks,0.4691554307937622,cisco systems,0.4560931921005249,eaton,0.4529946446418762
43,comcast,vmware,0.7046656608581543,intel corporation,0.67230224609375,philip morris,0.6618451476097107,cisco systems,0.6212576627731323,microsoft,0.580253005027771,charter communications,0.5758692026138306,allstate,0.5737441182136536,visa,0.5699976086616516,twilio,0.5660977363586426,prudential financial,0.556255042552948,servicenow,0.5255864858627319,mastercard,0.5193449258804321,monster beverage,0.5155230760574341,chipotle mexican grill,0.5107994675636292,hilton worldwide holdings,0.5064659714698792,meta platforms,0.5018251538276672,american express,0.4925278127193451,regeneron,0.4756442904472351,mondelez,0.468816339969635,cerner,0.4655998647212982,palo alto networks,0.4611712694168091,broadcom,0.4551392197608948,nvidia,0.4464206397533417,yum brands,0.44330936670303345,tesla,0.43895667791366577
44,fiserv,accenture,0.7086939215660095,oracle,0.6411865949630737,dollar general,0.6355436444282532,aflac,0.5779373049736023,equifax,0.5716830492019653,kinder morgan,0.5303522348403931,fedex,0.5067203044891357,united parcel service,0.48515188694000244,cerner,0.4839664101600647,intercontinental exchange,0.47800883650779724,cloudflare,0.44606369733810425,chipotle mexican grill,0.4431988000869751,lam research,0.44079944491386414,vmware,0.43921029567718506,adobe,0.43543770909309387,visa,0.40190157294273376,blackrock,0.40029197931289673,intel corporation,0.3921216130256653,comcast,0.34475165605545044,charter communications,0.3320593535900116,mastercard,0.3307368755340576,cigna,0.3276727795600891,abbvie,0.3243825137615204,ball,0.3241838812828064,amgen,0.31887248158454895
45,charter communications,american express,0.7416601181030273,mastercard,0.7201131582260132,visa,0.6920039653778076,regeneron,0.6712060570716858,twilio,0.6603950262069702,monster beverage,0.6463879942893982,medtronic,0.6272505521774292,servicenow,0.6251547336578369,paypal holdings,0.6056106686592102,comcast,0.5758692026138306,mcdonalds,0.5729393362998962,meta platforms,0.56085604429245,prudential financial,0.5428351163864136,goldman sachs,0.5388944149017334,chipotle mexican grill,0.5254781246185303,lam research,0.5130281448364258,resmed,0.5032857656478882,microsoft,0.5026878118515015,allstate,0.4941656291484833,cloudflare,0.4703849256038666,blackstone,0.4575231671333313,wells fargo,0.45738720893859863,berkshire hathaway,0.433501660823822,apple,0.4268401861190796,netflix,0.4130576252937317
46,arista networks,cummins,0.8861990571022034,digital realty,0.8759874105453491,caterpillar,0.8609346747398376,eaton,0.8210986256599426,paccar,0.8186178207397461,cisco systems,0.7947177290916443,analog devices,0.7270145416259766,broadcom,0.6957194805145264,simon property,0.5789662599563599,vmware,0.49906015396118164,microsoft,0.4724518060684204,adobe,0.4691554307937622,micron technology,0.4499245285987854,comcast,0.4147244691848755,marvell technology,0.3962370753288269,progressive,0.3391898572444916,verizon communications,0.337243914604187,nvidia,0.33392614126205444,palo alto networks,0.3328104615211487,advanced micro devices,0.3200704753398895,ansys,0.29149943590164185,cerner,0.28301727771759033,hp,0.27627816796302795,hilton worldwide holdings,0.26854783296585083,intel corporation,0.26572126150131226
47,cisco systems,arista networks,0.7947177886962891,hilton worldwide holdings,0.7411416172981262,philip morris,0.7250956296920776,hp,0.7065565586090088,digital realty,0.7056713700294495,caterpillar,0.6983737945556641,cummins,0.6798797845840454,allstate,0.6566627025604248,microsoft,0.6292163133621216,comcast,0.6212577223777771,eaton,0.5705668926239014,paccar,0.555144190788269,nvidia,0.5464543104171753,tesla,0.5299280285835266,analog devices,0.5135216116905212,aptiv,0.5037670135498047,alphabet,0.502928614616394,vmware,0.5011541843414307,meta platforms,0.4966181814670563,cadence design systems,0.493598997592926,cerner,0.47858554124832153,broadcom,0.47308313846588135,simon property,0.47204849123954773,palo alto networks,0.4699183702468872,adobe,0.4560931921005249
48,dominion,duke,0.9477440118789673,walt disney,0.8911300301551819,northrop grumman,0.75141441822052,norfolk southern,0.7168800830841064,lockheed martin,0.6495965719223022,cloudflare,0.5830328464508057,blackrock,0.48841533064842224,union pacific,0.44262033700942993,metlife,0.43261271715164185,verizon communications,0.41924840211868286,kinder morgan,0.41715317964553833,progressive,0.4163239896297455,motorola solutions,0.38881999254226685,boeing,0.3739917278289795,ansys,0.36759915947914124,anthem,0.36680033802986145,thermo fisher scientific,0.3635823726654053,resmed,0.3567145764827728,cigna,0.35656192898750305,medtronic,0.34469160437583923,lam research,0.34279417991638184,valero,0.3196007311344147,blackstone,0.2541287839412689,chipotle mexican grill,0.2471899688243866,ford motor,0.22533825039863586
49,philip morris,hilton worldwide holdings,0.9146028757095337,allstate,0.8907707929611206,alphabet,0.8189156651496887,meta platforms,0.8007633686065674,tesla,0.7965978980064392,hp,0.7805695533752441,cisco systems,0.7250956296920776,ball,0.7051868438720703,comcast,0.6618450880050659,cadence design systems,0.6558358669281006,aptiv,0.6243736743927002,cerner,0.6166213154792786,intel corporation,0.6084104776382446,nvidia,0.5435620546340942,apple,0.54091477394104,palo alto networks,0.5348750948905945,synopsys,0.521436333656311,servicenow,0.5166770219802856,ford motor,0.508903980255127,vmware,0.501213550567627,microsoft,0.46854501962661743,monster beverage,0.455680251121521,biogen,0.4313051104545593,adobe,0.4301914572715759,resmed,0.40205997228622437
50,advanced micro devices,marvell technology,0.9545727372169495,microchip technology,0.888539731502533,broadcom,0.7589807510375977,analog devices,0.7187709808349609,marathon petroleum,0.5334629416465759,vmware,0.5308775305747986,adobe,0.48508384823799133,palo alto networks,0.43953895568847656,blackstone,0.39594805240631104,micron technology,0.38586196303367615,cerner,0.3815985321998596,conocophillips,0.37580788135528564,honeywell,0.372347354888916,unitedhealth,0.36276206374168396,twilio,0.3626212179660797,servicenow,0.3522416353225708,valero,0.33895933628082275,oracle,0.33387491106987,arista networks,0.3200704753398895,devon,0.30769315361976624,paypal holdings,0.302921324968338,caterpillar,0.2753697633743286,chevron,0.26993870735168457,nvidia,0.26944923400878906,motorola solutions,0.25972867012023926
51,marriott,expedia,0.8373875021934509,walmart,0.675119936466217,abbott laboratories,0.6375611424446106,kroger,0.6125951409339905,lululemon athletica,0.6007471680641174,anthem,0.5850967764854431,boeing,0.5279996395111084,morgan stanley,0.5260788202285767,wells fargo,0.5195357799530029,autozone,0.5113896131515503,hess,0.48164305090904236,mckesson,0.4704320430755615,resmed,0.47022679448127747,american,0.4642184376716614,goldman sachs,0.46396738290786743,exxon mobil,0.46187824010849,starbucks,0.39453330636024475,citigroup,0.3806590735912323,ansys,0.35734495520591736,edwards lifesciences,0.35660991072654724,blackstone,0.3391898274421692,regeneron,0.33346453309059143,lockheed martin,0.3219946026802063,chipotle mexican grill,0.3219572901725769,halliburton,0.30861926078796387
52,blackstone,resmed,0.7135769128799438,servicenow,0.6956288814544678,aptiv,0.6833614110946655,cloudflare,0.6652379631996155,anthem,0.6523129940032959,twilio,0.6046143770217896,microchip technology,0.6027077436447144,morgan stanley,0.5921399593353271,goldman sachs,0.5901018381118774,intel corporation,0.5547947883605957,ford motor,0.5483232736587524,paypal holdings,0.5445784330368042,blackrock,0.5437581539154053,regeneron,0.5433741807937622,marvell technology,0.5389609336853027,palo alto networks,0.5253979563713074,mckesson,0.5178102254867554,tesla,0.517167329788208,edwards lifesciences,0.515440821647644,lululemon athletica,0.5061528086662292,wells fargo,0.49508267641067505,monster beverage,0.4892822802066803,chipotle mexican grill,0.47837570309638977,lam research,0.4636648893356323,autozone,0.4621093273162842
53,thermo fisher scientific,agilent technologies,0.954852819442749,edwards lifesciences,0.8195914626121521,citigroup,0.7364361882209778,lululemon athletica,0.683896541595459,blackrock,0.5919077396392822,hess,0.5795896649360657,anthem,0.5729212760925293,cloudflare,0.5390523076057434,ansys,0.5295865535736084,verizon communications,0.5272245407104492,progressive,0.5194019675254822,motorola solutions,0.5172412395477295,american,0.49774548411369324,cigna,0.4890720248222351,morgan stanley,0.4829716086387634,wells fargo,0.478807270526886,goldman sachs,0.45274269580841064,occidental petroleum,0.43313467502593994,intercontinental exchange,0.40093234181404114,resmed,0.3683062791824341,dominion,0.3635823428630829,duke,0.35751500725746155,aflac,0.3452571630477905,walt disney,0.33767959475517273,servicenow,0.32339921593666077
54,resmed,cloudflare,0.7506704926490784,servicenow,0.7488430142402649,medtronic,0.7368801832199097,blackstone,0.7135769128799438,chipotle mexican grill,0.6974822282791138,regeneron,0.6755495071411133,anthem,0.6740219593048096,lululemon athletica,0.6708559989929199,intel corporation,0.6701385378837585,edwards lifesciences,0.6492996215820312,monster beverage,0.6442264318466187,lam research,0.6337432861328125,goldman sachs,0.6260250806808472,ansys,0.5704533457756042,biogen,0.5658575296401978,prudential financial,0.5639008283615112,raytheon technologies,0.5570818185806274,mckesson,0.5532639622688293,uber technologies,0.5512617826461792,aptiv,0.5487610697746277,morgan stanley,0.5359141230583191,citigroup,0.5291388630867004,tesla,0.5288591384887695,wells fargo,0.5272547602653503,kinder morgan,0.5142038464546204
55,boeing,lockheed martin,0.8715560436248779,northrop grumman,0.7104085087776184,walmart,0.5879313945770264,marriott,0.5279996395111084,metlife,0.5036455392837524,kinder morgan,0.4246475100517273,unitedhealth,0.412756085395813,union pacific,0.4001041650772095,honeywell,0.399976909160614,united parcel service,0.39268434047698975,norfolk southern,0.385516494512558,dollar tree,0.37912508845329285,dominion,0.3739917278289795,twitter,0.36595505475997925,aflac,0.3611934185028076,regeneron,0.3525180220603943,kroger,0.34871482849121094,mckesson,0.34201377630233765,qualcomm,0.34124886989593506,dollar general,0.32949286699295044,fedex,0.3288765251636505,medtronic,0.32360437512397766,resmed,0.3143099546432495,american express,0.3140207529067993,charles schwab,0.30890077352523804
56,caterpillar,cummins,0.8804563879966736,eaton,0.8669202923774719,arista networks,0.8609346747398376,paccar,0.8317662477493286,analog devices,0.7866536378860474,digital realty,0.7475452423095703,broadcom,0.7271914482116699,cisco systems,0.6983737945556641,adobe,0.5516224503517151,vmware,0.5264030694961548,simon property,0.5208601355552673,nvidia,0.4850517809391022,microsoft,0.48234695196151733,oracle,0.45525169372558594,norfolk southern,0.431832492351532,union pacific,0.38489553332328796,palo alto networks,0.3831789195537567,cerner,0.3733365535736084,metlife,0.35044705867767334,marvell technology,0.3396010994911194,honeywell,0.332916796207428,unitedhealth,0.3113136291503906,charles schwab,0.3053920269012451,comcast,0.2965942621231079,intel corporation,0.28926563262939453
57,moderna,raytheon technologies,0.9145134687423706,uber technologies,0.887549638748169,pfizer,0.8456326723098755,biogen,0.7746730446815491,abbott laboratories,0.6556244492530823,eli lilly,0.5772960186004639,cadence design systems,0.5145984888076782,union pacific,0.5124383568763733,ford motor,0.5087367296218872,synopsys,0.4809029996395111,ball,0.47250252962112427,metlife,0.46578341722488403,devon,0.4599418044090271,twitter,0.4565851390361786,resmed,0.44328632950782776,mckesson,0.44203245639801025,abbvie,0.4382038414478302,expedia,0.4328835904598236,charles schwab,0.4250739812850952,tesla,0.41025686264038086,bristol myers squibb,0.40734440088272095,apple,0.3879386782646179,intel corporation,0.38746047019958496,norfolk southern,0.36834895610809326,unitedhealth,0.3589884638786316
58,paychex,baxter,0.9575489163398743,gilead sciences,0.7689011693000793,nike,0.694304883480072,amgen,0.6794167757034302,micron technology,0.6557586193084717,bristol myers squibb,0.6275718212127686,kimberly clark,0.618138313293457,abbvie,0.6030609607696533,cigna,0.5990252494812012,costco wholesale,0.5365256071090698,berkshire hathaway,0.47679829597473145,autozone,0.41427767276763916,progressive,0.3944031298160553,verizon communications,0.38814082741737366,ball,0.35925206542015076,ansys,0.3537755608558655,apple,0.3233082890510559,eli lilly,0.29440605640411377,paccar,0.28578853607177734,digital realty,0.2661147713661194,arista networks,0.2653486132621765,kroger,0.2324080616235733,microsoft,0.21377778053283691,abbott laboratories,0.19222918152809143,cisco systems,0.1765192151069641
59,costco wholesale,kimberly clark,0.9796198010444641,berkshire hathaway,0.9712263345718384,nike,0.8995546102523804,apple,0.7924103736877441,paychex,0.5365256071090698,mcdonalds,0.4753388464450836,monster beverage,0.4571336507797241,microsoft,0.42950206995010376,meta platforms,0.42646604776382446,cadence design systems,0.368483304977417,aptiv,0.3678390085697174,charter communications,0.36142927408218384,baxter,0.36005470156669617,hilton worldwide holdings,0.3352975845336914,synopsys,0.3110973834991455,chevron,0.2928363084793091,twilio,0.2819584608078003,servicenow,0.2812267541885376,alphabet,0.28082308173179626,medtronic,0.2675759792327881,paypal holdings,0.26226791739463806,hp,0.22965984046459198,walt disney,0.22001279890537262,allstate,0.2174210250377655,paccar,0.21228712797164917
60,conocophillips,marathon petroleum,0.9243103265762329,chevron,0.8905155658721924,valero,0.869329035282135,charles schwab,0.5879085659980774,exxon mobil,0.5851720571517944,occidental petroleum,0.5499913692474365,metlife,0.517062783241272,unitedhealth,0.5040655136108398,hess,0.4887782335281372,honeywell,0.46152305603027344,schlumberger,0.44865936040878296,qualcomm,0.42563778162002563,emerson electric,0.41463565826416016,american,0.3984382748603821,advanced micro devices,0.37580788135528564,devon,0.37572404742240906,monster beverage,0.358329713344574,palo alto networks,0.35593345761299133,union pacific,0.31231221556663513,abbott laboratories,0.30474603176116943,halliburton,0.2536574602127075,motorola solutions,0.25226014852523804,walmart,0.24241703748703003,baker hughes,0.23896855115890503,marvell technology,0.23333126306533813
61,dollar tree,simon property,0.8027026653289795,united parcel service,0.687667191028595,fedex,0.6686471700668335,aflac,0.639785885810852,intercontinental exchange,0.6112223863601685,dollar general,0.5736486911773682,accenture,0.5601961016654968,charles schwab,0.5388497114181519,hp,0.5369901657104492,occidental petroleum,0.47778069972991943,qualcomm,0.47228091955184937,exxon mobil,0.462738037109375,digital realty,0.4483434557914734,unitedhealth,0.43546950817108154,metlife,0.39516425132751465,walmart,0.38714227080345154,american,0.38155117630958557,boeing,0.37912508845329285,chevron,0.3766115605831146,kroger,0.33626294136047363,hess,0.33437249064445496,union pacific,0.3291366398334503,equifax,0.3242277503013611,honeywell,0.2937524914741516,adobe,0.29264554381370544
62,unitedhealth,honeywell,0.9027284383773804,qualcomm,0.8655556440353394,nvidia,0.7882989645004272,charles schwab,0.7734216451644897,palo alto networks,0.7083344459533691,metlife,0.6499823331832886,devon,0.6157938241958618,adobe,0.5882238149642944,abbott laboratories,0.5520364046096802,walmart,0.5504190921783447,union pacific,0.5203537940979004,chevron,0.5093274712562561,equifax,0.506295382976532,conocophillips,0.5040655136108398,oracle,0.44684821367263794,pfizer,0.44119516015052795,dollar tree,0.43546950817108154,mckesson,0.4303561747074127,monster beverage,0.4255770444869995,boeing,0.41275614500045776,analog devices,0.3925347626209259,marathon petroleum,0.39141136407852173,exxon mobil,0.39038121700286865,advanced micro devices,0.36276206374168396,intel corporation,0.3623332679271698
63,aptiv,tesla,0.8521888256072998,cadence design systems,0.8303611278533936,synopsys,0.7785523533821106,ford motor,0.7600266933441162,meta platforms,0.7151463031768799,mckesson,0.7060120105743408,blackstone,0.6833614110946655,apple,0.6827744245529175,allstate,0.6717349290847778,servicenow,0.6666818857192993,hilton worldwide holdings,0.6600114107131958,hp,0.6548804044723511,philip morris,0.6243736743927002,alphabet,0.6118890047073364,resmed,0.5487611293792725,monster beverage,0.538344144821167,twilio,0.5147477388381958,paypal holdings,0.5051806569099426,cisco systems,0.5037670135498047,autozone,0.4612758755683899,palo alto networks,0.45148372650146484,nike,0.44124680757522583,microsoft,0.4236897826194763,berkshire hathaway,0.42108550667762756,anthem,0.4091179370880127
64,kimberly clark,costco wholesale,0.9796198010444641,berkshire hathaway,0.9403862953186035,nike,0.9090068340301514,apple,0.7581115961074829,paychex,0.618138313293457,mcdonalds,0.4759632349014282,baxter,0.45591306686401367,meta platforms,0.3699735999107361,monster beverage,0.36757880449295044,microsoft,0.35663875937461853,hilton worldwide holdings,0.3217325508594513,cadence design systems,0.31050947308540344,aptiv,0.2996862828731537,charter communications,0.2736589014530182,synopsys,0.2649691700935364,medtronic,0.2223772406578064,alphabet,0.22006067633628845,gilead sciences,0.21532846987247467,paypal holdings,0.21487703919410706,twilio,0.2068861424922943,servicenow,0.20563501119613647,micron technology,0.20490950345993042,chevron,0.20295284688472748,hp,0.20282940566539764,progressive,0.19787168502807617
65,cerner,alphabet,0.8387103080749512,oracle,0.8371395468711853,vmware,0.7890326976776123,adobe,0.7825113534927368,hilton worldwide holdings,0.667251467704773,meta platforms,0.6672455668449402,allstate,0.6645874977111816,philip morris,0.6166213154792786,analog devices,0.5930178165435791,broadcom,0.5704497694969177,hp,0.5677809715270996,microsoft,0.5537883043289185,servicenow,0.543857216835022,palo alto networks,0.5339234471321106,nvidia,0.48919951915740967,fiserv,0.4839664101600647,cisco systems,0.47858554124832153,comcast,0.4655998647212982,equifax,0.45193517208099365,intel corporation,0.41867339611053467,devon,0.4086993932723999,marvell technology,0.3969354033470154,twilio,0.3963639736175537,qualcomm,0.3915479779243469,monster beverage,0.38544559478759766
66,intercontinental exchange,aflac,0.9541081190109253,united parcel service,0.9234731793403625,dollar general,0.8893395662307739,fedex,0.8779473304748535,accenture,0.8474457859992981,occidental petroleum,0.8086174726486206,american,0.7309115529060364,hess,0.6889365315437317,dollar tree,0.6112223863601685,simon property,0.5184832811355591,fiserv,0.47800883650779724,kinder morgan,0.4097047448158264,thermo fisher scientific,0.40093234181404114,motorola solutions,0.3823772668838501,agilent technologies,0.36355674266815186,chevron,0.33054882287979126,lam research,0.31720709800720215,lululemon athletica,0.30872634053230286,boeing,0.29864394664764404,exxon mobil,0.29702460765838623,visa,0.2781960964202881,regeneron,0.27127605676651,medtronic,0.26945728063583374,netflix,0.26423466205596924,prudential financial,0.2506859600543976
67,expedia,abbott laboratories,0.8466054201126099,marriott,0.8373875021934509,walmart,0.5972870588302612,biogen,0.5696433186531067,mckesson,0.5543509721755981,kroger,0.543671727180481,pfizer,0.5336227416992188,eli lilly,0.5285707712173462,raytheon technologies,0.5069714784622192,devon,0.5033916234970093,autozone,0.4737659692764282,resmed,0.4732716679573059,ansys,0.45349371433258057,starbucks,0.4439331889152527,moderna,0.4328835904598236,honeywell,0.4302917718887329,blackstone,0.41205424070358276,uber technologies,0.4009765684604645,lululemon athletica,0.3770686984062195,ball,0.3702731132507324,palo alto networks,0.3650209307670593,bristol myers squibb,0.3608848452568054,morgan stanley,0.3575112521648407,unitedhealth,0.3561785817146301,exxon mobil,0.35504937171936035
68,american,hess,0.9563584923744202,occidental petroleum,0.8520129323005676,intercontinental exchange,0.7309114933013916,wells fargo,0.6432274580001831,lululemon athletica,0.6188259720802307,aflac,0.613868236541748,morgan stanley,0.6005245447158813,anthem,0.6000815629959106,exxon mobil,0.5753359794616699,goldman sachs,0.5551561713218689,united parcel service,0.5532505512237549,chevron,0.5290585160255432,edwards lifesciences,0.5173485279083252,regeneron,0.5084071159362793,thermo fisher scientific,0.49774548411369324,american express,0.48710939288139343,fedex,0.4657491445541382,prudential financial,0.46421927213668823,marriott,0.4642183780670166,accenture,0.4623321294784546,resmed,0.4508940279483795,citigroup,0.44456663727760315,lam research,0.4434700608253479,dollar general,0.43982553482055664,agilent technologies,0.4365941286087036
69,prudential financial,regeneron,0.9059512615203857,lam research,0.8434785604476929,medtronic,0.8383340239524841,netflix,0.8163279294967651,chipotle mexican grill,0.7890706062316895,twitter,0.7444674968719482,american express,0.7097139358520508,monster beverage,0.6911015510559082,mondelez,0.6831579804420471,visa,0.6825165152549744,mastercard,0.6670616865158081,intel corporation,0.6613517999649048,kinder morgan,0.6579926013946533,yum brands,0.6464091539382935,servicenow,0.6242308616638184,pepsico,0.5780024528503418,resmed,0.5639008283615112,mcdonalds,0.5631780624389648,comcast,0.556255042552948,starbucks,0.5555751323699951,twilio,0.5515686273574829,charter communications,0.5428351163864136,american,0.4642193019390106,ansys,0.44817477464675903,blackstone,0.442588746547699
70,microsoft,monster beverage,0.7266345024108887,palo alto networks,0.6464868187904358,servicenow,0.6407065987586975,cisco systems,0.629216194152832,nvidia,0.6192080974578857,adobe,0.6115427613258362,vmware,0.5810021758079529,comcast,0.580253005027771,allstate,0.5684630870819092,cerner,0.5537883043289185,meta platforms,0.5520869493484497,oracle,0.5498936772346497,hilton worldwide holdings,0.54463130235672,apple,0.5407424569129944,alphabet,0.5321632623672485,analog devices,0.5188909769058228,cummins,0.5041400790214539,charter communications,0.5026878118515015,cadence design systems,0.500696063041687,paccar,0.49534058570861816,qualcomm,0.4944283068180084,broadcom,0.4891248643398285,eaton,0.487636536359787,caterpillar,0.48234695196151733,hp,0.47831085324287415
71,vmware,broadcom,0.8353900909423828,oracle,0.8060615062713623,analog devices,0.7996905446052551,cerner,0.7890326976776123,adobe,0.7365950345993042,comcast,0.7046656608581543,intel corporation,0.6254168748855591,marvell technology,0.6219866871833801,microsoft,0.5810021758079529,palo alto networks,0.569939374923706,nvidia,0.5615557432174683,microchip technology,0.5484194159507751,advanced micro devices,0.5308775305747986,caterpillar,0.5264030694961548,philip morris,0.501213550567627,cisco systems,0.5011541843414307,arista networks,0.49906015396118164,alphabet,0.4953470230102539,servicenow,0.47929203510284424,eaton,0.4675205945968628,twilio,0.440975159406662,fiserv,0.43921029567718506,allstate,0.42158931493759155,kinder morgan,0.41528284549713135,equifax,0.4036763906478882
72,goldman sachs,lululemon athletica,0.8457797169685364,wells fargo,0.8303120732307434,anthem,0.8049331903457642,morgan stanley,0.7970324754714966,citigroup,0.7602473497390747,edwards lifesciences,0.723347008228302,resmed,0.6260250806808472,blackstone,0.5901018977165222,american,0.5551562309265137,charter communications,0.538894534111023,cloudflare,0.5161982774734497,agilent technologies,0.5048062205314636,servicenow,0.47958821058273315,blackrock,0.46664392948150635,marriott,0.4639674127101898,equifax,0.4623350501060486,hess,0.4547612965106964,thermo fisher scientific,0.4527427554130554,american express,0.43922728300094604,autozone,0.3883363604545593,chipotle mexican grill,0.3830762505531311,regeneron,0.3641267418861389,aptiv,0.3518119752407074,monster beverage,0.3456483483314514,kroger,0.3404844105243683
