,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
36,twitter,netflix,0.8239383697509766,american express,0.7487972378730774,visa,0.7393776178359985,medtronic,0.6985251903533936,blackstone,0.6713387966156006,chipotle mexican grill,0.6521264314651489,mastercard,0.6429216861724854,mondelez,0.603363037109375,dow,0.5853947997093201,kinder morgan,0.5785425901412964,prudential financial,0.5547135472297668,mcdonalds,0.5488357543945312,yum brands,0.5392001271247864,palo alto networks,0.5345200300216675,pepsico,0.5272509455680847,raytheon technologies,0.5195900201797485,tyson foods,0.5150207281112671,uber technologies,0.5032666325569153,comcast,0.48109132051467896,pfizer,0.47171297669410706,starbucks,0.4490693211555481,biogen,0.4429173469543457,moderna,0.44020044803619385,charter communications,0.43759554624557495,eli lilly,0.43539828062057495
37,citigroup,lululemon athletica,0.8779234886169434,morgan stanley,0.8549081087112427,goldman sachs,0.8546876907348633,dupont de nemours,0.8536340594291687,edwards lifesciences,0.8418059349060059,wells fargo,0.8337091207504272,blackrock,0.8316232562065125,consolidated edison,0.8289446234703064,transdigm,0.816728413105011,fifth third bancorp,0.8143885135650635,us bancorp,0.8052985668182373,nucor,0.8030161261558533,anthem,0.7900906801223755,resmed,0.7516889572143555,intuitive surgical,0.7468132972717285,cloudflare,0.660915732383728,unitedhealth,0.6547532081604004,hess,0.6387913823127747,intel corporation,0.6260238885879517,agilent technologies,0.6106055974960327,firstenergy,0.6086368560791016,thermo fisher scientific,0.5390199422836304,occidental petroleum,0.44916126132011414,cigna,0.43194150924682617,american,0.42052164673805237
38,raytheon technologies,uber technologies,0.9628214836120605,moderna,0.8923553228378296,biogen,0.7837749719619751,pfizer,0.7728583216667175,abbott laboratories,0.6684022545814514,ford motor,0.571316659450531,medtronic,0.5473780632019043,twitter,0.5195900201797485,ball,0.5093206167221069,devon,0.5010906457901001,cadence design systems,0.48841696977615356,tesla,0.4667419493198395,walmart,0.46211951971054077,eli lilly,0.4572182297706604,oreilly automotive,0.4549933671951294,mckesson,0.4440075755119324,metlife,0.4389941692352295,expedia,0.4119768440723419,philip morris,0.4031682014465332,synopsys,0.3940431475639343,baxter,0.3838648498058319,apple,0.36473095417022705,regeneron,0.36155763268470764,altria,0.36151665449142456,kinder morgan,0.3572480082511902
39,american express,visa,0.8586418628692627,mastercard,0.8452761173248291,netflix,0.8209233283996582,charter communications,0.7620535492897034,twitter,0.7487972974777222,dow,0.7262194156646729,blackstone,0.6934789419174194,lam research,0.630669891834259,equifax,0.5694566369056702,walt disney,0.5613943338394165,prudential financial,0.5330874919891357,medtronic,0.531154215335846,kinder morgan,0.4965413808822632,comcast,0.4917793571949005,palo alto networks,0.4900113046169281,chipotle mexican grill,0.4728115200996399,microsoft,0.4352834224700928,fiserv,0.42281872034072876,union pacific,0.40025562047958374,boston scientific,0.3723456561565399,boeing,0.3669365644454956,intuitive surgical,0.3660373091697693,mondelez,0.3589898645877838,mcdonalds,0.3550841510295868,tyson foods,0.3448348343372345
40,northrop grumman,lockheed martin,0.9418816566467285,boeing,0.7405344247817993,dominion,0.5899938344955444,valero,0.48357531428337097,walt disney,0.42494896054267883,kinder morgan,0.4004230797290802,blackstone,0.3746374845504761,nextera,0.3703263998031616,duke,0.36325353384017944,honeywell,0.3454883098602295,synopsys,0.344509482383728,southwest airlines,0.2935450077056885,international business machines,0.29059845209121704,progressive,0.28341144323349,verizon communications,0.28111985325813293,cadence design systems,0.27869072556495667,delta air lines,0.2615598142147064,lam research,0.25942108035087585,marathon petroleum,0.25537022948265076,marriott,0.22179162502288818,lululemon athletica,0.2181987166404724,hess,0.2073502540588379,regeneron,0.20541279017925262,dow,0.19560568034648895,medtronic,0.1948169618844986
41,eaton,paccar,0.9559616446495056,cummins,0.9025681614875793,caterpillar,0.8585308194160461,arista networks,0.7769607305526733,broadcom,0.6812410354614258,analog devices,0.661166787147522,digital realty,0.6384735107421875,adobe,0.6351714730262756,fortinet,0.5654393434524536,cisco systems,0.555065393447876,comcast,0.554597020149231,oracle,0.5417649745941162,cerner,0.43148747086524963,microsoft,0.40786850452423096,simon property,0.3909248113632202,microchip technology,0.3746100068092346,servicenow,0.3685951828956604,palo alto networks,0.36854544281959534,marvell technology,0.3094547688961029,cadence design systems,0.30137109756469727,nvidia,0.2918838858604431,twitter,0.28954267501831055,american express,0.2701883018016815,meta platforms,0.25096359848976135,kinder morgan,0.24977125227451324
42,pfizer,moderna,0.920419454574585,uber technologies,0.8035423755645752,devon,0.7810989022254944,eli lilly,0.7795853614807129,raytheon technologies,0.7728583216667175,biogen,0.7679305672645569,abbott laboratories,0.7383396029472351,bristol myers squibb,0.6690601706504822,baxter,0.6588690280914307,gilead sciences,0.625052809715271,ball,0.6226945519447327,amgen,0.5745777487754822,abbvie,0.5650796890258789,regeneron,0.5446421504020691,honeywell,0.5217161774635315,mckesson,0.5130538940429688,medtronic,0.5063686966896057,twitter,0.47171297669410706,metlife,0.4637252986431122,expedia,0.4371590316295624,nvidia,0.39738720655441284,charles schwab,0.3888680338859558,philip morris,0.3871908187866211,qualcomm,0.3806811273097992,altria,0.3699009418487549
43,visa,mastercard,0.9436776638031006,american express,0.8586418628692627,netflix,0.7963018417358398,twitter,0.7393776178359985,charter communications,0.7106618285179138,blackstone,0.6614372134208679,comcast,0.6177268624305725,chipotle mexican grill,0.5465673804283142,equifax,0.5224381685256958,lam research,0.5193383097648621,fiserv,0.5115142464637756,dow,0.506851315498352,medtronic,0.48685482144355774,tyson foods,0.47831419110298157,mcdonalds,0.4717501103878021,prudential financial,0.4551994800567627,microsoft,0.4375459551811218,kinder morgan,0.4156096279621124,mondelez,0.4014132022857666,palo alto networks,0.38964104652404785,walt disney,0.3889123797416687,paypal holdings,0.37829360365867615,accenture,0.3766072690486908,oracle,0.353844553232193,pepsico,0.3418155908584595
44,home depot,resmed,0.7125260829925537,fifth third bancorp,0.693780779838562,intercontinental exchange,0.658860981464386,micron technology,0.6556912660598755,united parcel service,0.6546694040298462,hess,0.6368340253829956,american,0.6242495775222778,autozone,0.6172940731048584,aflac,0.6141895055770874,anthem,0.5986161231994629,consolidated edison,0.5981862545013428,altria,0.5890395045280457,us bancorp,0.5737366080284119,wells fargo,0.548468828201294,occidental petroleum,0.534956693649292,fedex,0.5341965556144714,kroger,0.5299845337867737,firstenergy,0.5242630243301392,transdigm,0.521727442741394,morgan stanley,0.5159064531326294,nucor,0.4998864233493805,motorola solutions,0.4797821640968323,dollar tree,0.47951430082321167,exxon mobil,0.46790963411331177,lululemon athletica,0.45177745819091797
45,charles schwab,boston scientific,0.9403574466705322,union pacific,0.8982622623443604,metlife,0.8704656362533569,norfolk southern,0.7269352078437805,dow,0.6960896253585815,archer daniels midland,0.6870027780532837,conocophillips,0.6128258109092712,chevron,0.5326566696166992,walt disney,0.44605860114097595,lam research,0.39218994975090027,pfizer,0.3888680338859558,marathon petroleum,0.3862650990486145,prudential financial,0.37566331028938293,oreilly automotive,0.357103168964386,dollar tree,0.3449828624725342,medtronic,0.3425425887107849,moderna,0.33545875549316406,raytheon technologies,0.3287016451358795,devon,0.3262959420681,intercontinental exchange,0.30481457710266113,american express,0.2986867129802704,aflac,0.28487926721572876,uber technologies,0.28476864099502563,valero,0.2580607235431671,blackstone,0.2504271864891052
46,adobe,cerner,0.8790671229362488,oracle,0.8532838821411133,analog devices,0.7294170260429382,caterpillar,0.674953818321228,fortinet,0.6600408554077148,broadcom,0.6432890892028809,eaton,0.6351715326309204,servicenow,0.6299525499343872,alphabet,0.5964639782905579,comcast,0.5823381543159485,paccar,0.5818436741828918,meta platforms,0.5779819488525391,monster beverage,0.5679458379745483,salesforce,0.5658569931983948,microsoft,0.5637416839599609,cisco systems,0.5518734455108643,microchip technology,0.500004231929779,berkshire hathaway,0.4957248270511627,marvell technology,0.48617616295814514,nvidia,0.472092866897583,arista networks,0.4678298830986023,apple,0.448291152715683,allstate,0.4379779100418091,palo alto networks,0.4273700416088104,kimberly clark,0.4256250262260437
47,comcast,meta platforms,0.7943174839019775,hilton worldwide holdings,0.7863634824752808,philip morris,0.7196784019470215,cisco systems,0.706678032875061,allstate,0.7035030126571655,hp,0.6799465417861938,cerner,0.6538804769515991,alphabet,0.645074188709259,microsoft,0.6423628330230713,visa,0.6177268624305725,fortinet,0.6085794568061829,adobe,0.5823380947113037,nvidia,0.5635339021682739,eaton,0.554597020149231,mastercard,0.5413562059402466,oracle,0.532224714756012,tesla,0.5242472887039185,paccar,0.5054228901863098,ball,0.4958319365978241,american express,0.4917793571949005,twitter,0.48109132051467896,palo alto networks,0.4787997603416443,netflix,0.4785235822200775,servicenow,0.46181541681289673,kinder morgan,0.4424338936805725
48,fiserv,accenture,0.8055093288421631,dollar general,0.6697143912315369,oracle,0.6099502444267273,mastercard,0.5712249875068665,aflac,0.5630065202713013,charter communications,0.5513189435005188,fedex,0.5401637554168701,visa,0.5115142464637756,occidental petroleum,0.48510926961898804,united parcel service,0.4798724353313446,american express,0.42281872034072876,cerner,0.4214399456977844,american,0.4208471179008484,intuitive surgical,0.41965001821517944,resmed,0.41261714696884155,equifax,0.4086231589317322,simon property,0.39513054490089417,dollar tree,0.35777536034584045,adobe,0.3558574616909027,anthem,0.3477817177772522,netflix,0.3335600197315216,lam research,0.332002729177475,intercontinental exchange,0.32602354884147644,hess,0.29374346137046814,southwest airlines,0.2883199453353882
49,charter communications,american express,0.7620536088943481,mastercard,0.7453771829605103,lam research,0.7277815341949463,equifax,0.7230112552642822,visa,0.7106618881225586,blackstone,0.7078274488449097,prudential financial,0.6630234718322754,intuitive surgical,0.6052231788635254,edwards lifesciences,0.578341543674469,netflix,0.5675007104873657,fiserv,0.5513190031051636,occidental petroleum,0.5254258513450623,microsoft,0.5168563723564148,american,0.5078650116920471,hess,0.4972442388534546,chipotle mexican grill,0.48345744609832764,anthem,0.47416388988494873,kinder morgan,0.46986129879951477,palo alto networks,0.46952855587005615,salesforce,0.46078863739967346,goldman sachs,0.45644956827163696,medtronic,0.4500686228275299,cloudflare,0.44259214401245117,lululemon athletica,0.44237062335014343,unitedhealth,0.4384230673313141
50,arista networks,digital realty,0.8661162853240967,caterpillar,0.8566461205482483,broadcom,0.8548117876052856,analog devices,0.8193697929382324,cummins,0.8160210251808167,fortinet,0.8050127029418945,paccar,0.7879348397254944,cisco systems,0.7829597592353821,eaton,0.7769607901573181,simon property,0.6402014493942261,marvell technology,0.5142725706100464,adobe,0.4678299129009247,servicenow,0.4645419120788574,microchip technology,0.4589933753013611,comcast,0.4226148724555969,advanced micro devices,0.4139564037322998,nvidia,0.40874993801116943,micron technology,0.39575493335723877,oracle,0.36617785692214966,cerner,0.3454526662826538,hilton worldwide holdings,0.3317761719226837,qualcomm,0.3304501175880432,hp,0.32859349250793457,allstate,0.2952171564102173,microsoft,0.2752787470817566
51,cisco systems,fortinet,0.9150228500366211,hilton worldwide holdings,0.8077027797698975,arista networks,0.7829597592353821,allstate,0.7761208415031433,hp,0.7735917568206787,broadcom,0.7466496229171753,comcast,0.706678032875061,meta platforms,0.704892635345459,analog devices,0.7018942832946777,philip morris,0.6610064506530762,alphabet,0.6229134798049927,cerner,0.6175416707992554,nvidia,0.6084120869636536,caterpillar,0.5997403860092163,aptiv,0.5985447764396667,tesla,0.5922224521636963,digital realty,0.5902625322341919,eaton,0.555065393447876,paccar,0.5540884733200073,adobe,0.5518734455108643,qualcomm,0.550304114818573,cummins,0.5366301536560059,servicenow,0.49621960520744324,simon property,0.4838469922542572,marvell technology,0.4608991742134094
52,tyson foods,chipotle mexican grill,0.9319844841957092,pepsico,0.8456772565841675,starbucks,0.8327971696853638,mcdonalds,0.7811604738235474,yum brands,0.7732031941413879,mondelez,0.7580898404121399,netflix,0.5760577917098999,blackstone,0.5490856766700745,paypal holdings,0.538148045539856,prudential financial,0.5242616534233093,twitter,0.5150207281112671,equifax,0.4997134506702423,visa,0.47831419110298157,mastercard,0.4371751546859741,medtronic,0.4331826865673065,walmart,0.4229567050933838,charter communications,0.4158564507961273,cloudflare,0.38971129059791565,emerson electric,0.3875983953475952,firstenergy,0.37371981143951416,edwards lifesciences,0.365701287984848,kinder morgan,0.3655206859111786,kroger,0.3555811047554016,lam research,0.35193324089050293,intuitive surgical,0.34834372997283936
53,dominion,duke,0.9546667337417603,nextera,0.8715558052062988,walt disney,0.787592887878418,norfolk southern,0.6321689486503601,northrop grumman,0.5899938344955444,archer daniels midland,0.5118477940559387,cloudflare,0.4948505461215973,progressive,0.4399625062942505,verizon communications,0.4362485706806183,international business machines,0.43089306354522705,boston scientific,0.42771732807159424,lockheed martin,0.4248164892196655,dow,0.40426239371299744,union pacific,0.39631542563438416,firstenergy,0.38795965909957886,nucor,0.387879341840744,ford motor,0.37371936440467834,hess,0.372399240732193,cadence design systems,0.3684520721435547,lululemon athletica,0.36251595616340637,blackstone,0.3346666991710663,dupont de nemours,0.32765448093414307,metlife,0.32468199729919434,thermo fisher scientific,0.3237943649291992,synopsys,0.3208919167518616
54,fortinet,cisco systems,0.9150228500366211,broadcom,0.8639410734176636,analog devices,0.8383133411407471,arista networks,0.805012583732605,qualcomm,0.7020364999771118,caterpillar,0.6945805549621582,nvidia,0.6864818334579468,adobe,0.6600407361984253,cerner,0.657203197479248,hilton worldwide holdings,0.6552588939666748,marvell technology,0.6412950754165649,hp,0.6375222206115723,allstate,0.6155993938446045,digital realty,0.614446222782135,comcast,0.6085794568061829,philip morris,0.5857303738594055,paccar,0.5669758319854736,eaton,0.5654393434524536,meta platforms,0.563923716545105,servicenow,0.5598280429840088,microchip technology,0.557120144367218,simon property,0.5465645790100098,oracle,0.5163394212722778,advanced micro devices,0.5084667205810547,cummins,0.5075723528862
55,philip morris,allstate,0.8825234174728394,hilton worldwide holdings,0.8524072170257568,meta platforms,0.8415396213531494,hp,0.8301255702972412,ball,0.7770087718963623,alphabet,0.7755852341651917,comcast,0.7196784019470215,tesla,0.6786367893218994,cisco systems,0.6610064506530762,nvidia,0.601905107498169,fortinet,0.5857303738594055,cerner,0.5448727607727051,qualcomm,0.5317184925079346,uber technologies,0.5144210457801819,mckesson,0.48617666959762573,apple,0.4856509864330292,delta air lines,0.4808657169342041,abbott laboratories,0.4799330234527588,cadence design systems,0.4624030888080597,aptiv,0.45855075120925903,moderna,0.44201457500457764,microsoft,0.4202900528907776,synopsys,0.41669657826423645,altria,0.40374401211738586,raytheon technologies,0.4031682014465332
56,advanced micro devices,marvell technology,0.9512684345245361,microchip technology,0.8816016912460327,broadcom,0.7152979373931885,analog devices,0.6985102891921997,qualcomm,0.5255621075630188,fortinet,0.5084667205810547,marathon petroleum,0.4989035129547119,honeywell,0.4960353970527649,servicenow,0.45926961302757263,arista networks,0.4139563739299774,valero,0.39883938431739807,nvidia,0.3873908221721649,caterpillar,0.38086551427841187,salesforce,0.3549618721008301,conocophillips,0.3431043028831482,adobe,0.3359772562980652,cisco systems,0.3233517110347748,monster beverage,0.31450843811035156,palo alto networks,0.3071000277996063,american,0.29342520236968994,chevron,0.28527453541755676,paypal holdings,0.28313130140304565,motorola solutions,0.27787530422210693,exxon mobil,0.2715705633163452,unitedhealth,0.255622535943985
57,marriott,expedia,0.8133407235145569,equifax,0.6994381546974182,walmart,0.6921452879905701,kroger,0.6436184048652649,autozone,0.6107885241508484,intuitive surgical,0.5714428424835205,wells fargo,0.5501176714897156,morgan stanley,0.5152648091316223,goldman sachs,0.5128904581069946,exxon mobil,0.5124688744544983,us bancorp,0.4996844232082367,nucor,0.4935610294342041,intel corporation,0.48987412452697754,lululemon athletica,0.4662806987762451,abbott laboratories,0.4575231671333313,firstenergy,0.44804883003234863,cloudflare,0.444027304649353,micron technology,0.43017980456352234,prudential financial,0.42931658029556274,charter communications,0.4264455735683441,boeing,0.4259290397167206,unitedhealth,0.41541510820388794,home depot,0.4121878147125244,altria,0.4119589328765869,kinder morgan,0.40851086378097534
58,blackstone,prudential financial,0.8074131011962891,lam research,0.7830376625061035,netflix,0.7698975801467896,medtronic,0.7136369943618774,charter communications,0.7078274488449097,mastercard,0.694616436958313,american express,0.6934789419174194,kinder morgan,0.6761415600776672,twitter,0.6713387966156006,chipotle mexican grill,0.6614477634429932,visa,0.6614372730255127,dow,0.6477977633476257,walt disney,0.6422393321990967,mondelez,0.6335411071777344,cloudflare,0.6234617233276367,salesforce,0.5988799333572388,mcdonalds,0.589962363243103,equifax,0.5801560282707214,nextera,0.5774580836296082,tyson foods,0.5490857362747192,pepsico,0.5365808010101318,palo alto networks,0.5107135772705078,starbucks,0.4736001491546631,valero,0.4530823826789856,metlife,0.4475117027759552
59,thermo fisher scientific,agilent technologies,0.9506570100784302,dupont de nemours,0.7519251108169556,consolidated edison,0.6107953190803528,edwards lifesciences,0.5715727210044861,lululemon athletica,0.5533357262611389,citigroup,0.5390199422836304,cigna,0.5295167565345764,hess,0.5052454471588135,blackrock,0.5039561986923218,oreilly automotive,0.4913221597671509,firstenergy,0.49106311798095703,progressive,0.47615981101989746,verizon communications,0.47380876541137695,international business machines,0.4649016857147217,cloudflare,0.46384817361831665,us bancorp,0.4514685571193695,transdigm,0.44302383065223694,motorola solutions,0.4363923668861389,regeneron,0.4263673424720764,resmed,0.41870009899139404,nucor,0.3978630006313324,anthem,0.39542239904403687,fifth third bancorp,0.3878399729728699,kinder morgan,0.33426207304000854,paychex,0.3332667946815491
60,resmed,anthem,0.899394154548645,fifth third bancorp,0.8832050561904907,consolidated edison,0.8555525541305542,us bancorp,0.8480879664421082,transdigm,0.8377575874328613,morgan stanley,0.8135722875595093,wells fargo,0.7893538475036621,nucor,0.7817311882972717,lululemon athletica,0.7807862758636475,hess,0.7745413780212402,intuitive surgical,0.773221492767334,firstenergy,0.772881031036377,edwards lifesciences,0.7669909000396729,dupont de nemours,0.7573848962783813,blackrock,0.7555458545684814,citigroup,0.7516889572143555,goldman sachs,0.73231041431427,home depot,0.7125260829925537,american,0.6426403522491455,cloudflare,0.6326780319213867,occidental petroleum,0.5913211107254028,cigna,0.5276482701301575,humana,0.4978818893432617,centene,0.49778449535369873,aflac,0.49368956685066223
61,boeing,lockheed martin,0.8457037210464478,southwest airlines,0.758252739906311,delta air lines,0.7555678486824036,northrop grumman,0.7405344247817993,honeywell,0.526953935623169,synopsys,0.46175631880760193,marriott,0.42592906951904297,walmart,0.4170691967010498,kinder morgan,0.4097449481487274,nvidia,0.3922150135040283,american express,0.366936594247818,fedex,0.3449220061302185,unitedhealth,0.34430867433547974,exxon mobil,0.3403429090976715,equifax,0.334036260843277,goldman sachs,0.3261595666408539,intercontinental exchange,0.30941149592399597,blackstone,0.29762643575668335,medtronic,0.2959689795970917,microsoft,0.2929101288318634,united parcel service,0.2883366346359253,intuitive surgical,0.2866980731487274,valero,0.28350549936294556,twitter,0.281166672706604,expedia,0.27403831481933594
62,delta air lines,southwest airlines,0.9297336339950562,boeing,0.7555677890777588,fedex,0.6481245756149292,united parcel service,0.5805126428604126,hp,0.5722917318344116,intercontinental exchange,0.5720369815826416,hilton worldwide holdings,0.5082317590713501,dollar general,0.5074654817581177,aflac,0.48580557107925415,philip morris,0.4808657169342041,nvidia,0.4649684429168701,unitedhealth,0.46243125200271606,synopsys,0.45813804864883423,lockheed martin,0.45789477229118347,accenture,0.4551093578338623,intuitive surgical,0.4191497564315796,honeywell,0.4147752523422241,allstate,0.4011404812335968,altria,0.39144381880760193,walmart,0.3601880669593811,qualcomm,0.35835009813308716,home depot,0.3566794991493225,devon,0.3486173748970032,dollar tree,0.3464905023574829,wells fargo,0.34486883878707886
63,caterpillar,eaton,0.8585309386253357,arista networks,0.8566461205482483,broadcom,0.8187800645828247,paccar,0.7868273258209229,analog devices,0.7751644849777222,cummins,0.7553017735481262,fortinet,0.694580614566803,adobe,0.6749538779258728,digital realty,0.6698222160339355,oracle,0.6493837833404541,cisco systems,0.5997405052185059,simon property,0.5148005485534668,cerner,0.48796799778938293,nvidia,0.4827502965927124,servicenow,0.4720302224159241,marvell technology,0.46295005083084106,microsoft,0.4600217342376709,microchip technology,0.44232049584388733,comcast,0.40825915336608887,qualcomm,0.3817039728164673,advanced micro devices,0.38086551427841187,palo alto networks,0.374215692281723,micron technology,0.27005475759506226,boston scientific,0.23083359003067017,humana,0.22736771404743195
64,moderna,pfizer,0.920419454574585,uber technologies,0.9103090763092041,raytheon technologies,0.8923553228378296,biogen,0.812211811542511,abbott laboratories,0.7221611142158508,devon,0.6505168676376343,eli lilly,0.6374562382698059,ball,0.6103587746620178,baxter,0.5726665258407593,medtronic,0.5311689376831055,honeywell,0.5228663682937622,regeneron,0.49616193771362305,bristol myers squibb,0.4922301769256592,expedia,0.4788552522659302,gilead sciences,0.45067358016967773,nvidia,0.4432613253593445,philip morris,0.44201457500457764,twitter,0.44020044803619385,mckesson,0.4392343759536743,oreilly automotive,0.4280802011489868,qualcomm,0.41231611371040344,ford motor,0.402301549911499,metlife,0.4020794630050659,abbvie,0.3936307430267334,altria,0.38369178771972656
65,paychex,nike,0.7752664089202881,baxter,0.7708069086074829,kimberly clark,0.6529315710067749,costco wholesale,0.6349484324455261,monster beverage,0.6337596774101257,gilead sciences,0.5019875168800354,regeneron,0.49350273609161377,berkshire hathaway,0.4629223346710205,mcdonalds,0.4617329239845276,centene,0.4542742967605591,humana,0.45102474093437195,apple,0.4395277500152588,biogen,0.4133632481098175,amgen,0.393415242433548,eli lilly,0.3882593810558319,bristol myers squibb,0.366272509098053,cigna,0.3615756630897522,paypal holdings,0.35292840003967285,oreilly automotive,0.35110265016555786,micron technology,0.3489416539669037,thermo fisher scientific,0.3332667946815491,verizon communications,0.32701075077056885,abbvie,0.32623010873794556,progressive,0.3260250687599182,servicenow,0.3236619532108307
66,costco wholesale,kimberly clark,0.9887290000915527,nike,0.9431185722351074,berkshire hathaway,0.9177899360656738,apple,0.7493418455123901,monster beverage,0.7400618195533752,paychex,0.6349484324455261,paypal holdings,0.5462634563446045,mcdonalds,0.534395694732666,salesforce,0.47501078248023987,palo alto networks,0.4722449779510498,microsoft,0.45209985971450806,aptiv,0.42477723956108093,adobe,0.4135524034500122,alphabet,0.3824857473373413,servicenow,0.36892396211624146,microchip technology,0.3560079336166382,meta platforms,0.3294886648654938,cadence design systems,0.3262941539287567,cerner,0.3066408932209015,oreilly automotive,0.29052865505218506,blackstone,0.2757450044155121,firstenergy,0.2683883011341095,progressive,0.2656443119049072,verizon communications,0.2643578052520752,international business machines,0.26037904620170593
67,conocophillips,marathon petroleum,0.9286667108535767,chevron,0.8924011588096619,valero,0.8384523391723633,charles schwab,0.612825870513916,lam research,0.5892298817634583,exxon mobil,0.559198260307312,schlumberger,0.5123617649078369,metlife,0.5114136934280396,salesforce,0.48094362020492554,boston scientific,0.47973304986953735,occidental petroleum,0.4761541485786438,devon,0.4678668677806854,emerson electric,0.43673938512802124,prudential financial,0.4348873794078827,american,0.4303228259086609,halliburton,0.41433554887771606,hess,0.3880881071090698,honeywell,0.3724114000797272,motorola solutions,0.36181071400642395,unitedhealth,0.35486552119255066,advanced micro devices,0.3431043028831482,intercontinental exchange,0.34078821539878845,medtronic,0.33430033922195435,union pacific,0.3225710988044739,qualcomm,0.2637508809566498
68,dollar tree,united parcel service,0.7535655498504639,aflac,0.749821126461029,simon property,0.7492139339447021,fedex,0.748117208480835,dollar general,0.7398698329925537,intercontinental exchange,0.682913064956665,accenture,0.6704593300819397,archer daniels midland,0.5272771716117859,home depot,0.47951436042785645,digital realty,0.4478341341018677,american,0.4243409335613251,altria,0.395587682723999,motorola solutions,0.3887389898300171,hp,0.38413238525390625,norfolk southern,0.3820003569126129,southwest airlines,0.379311740398407,fiserv,0.35777536034584045,delta air lines,0.3464905321598053,charles schwab,0.3449828624725342,oracle,0.3369946777820587,boston scientific,0.3294858932495117,kroger,0.3182750344276428,occidental petroleum,0.3139675259590149,walmart,0.29445305466651917,mckesson,0.2771063446998596
69,unitedhealth,wells fargo,0.7392202615737915,intuitive surgical,0.7185230255126953,goldman sachs,0.6997731924057007,citigroup,0.6547532677650452,american,0.6256154179573059,nucor,0.6030625104904175,exxon mobil,0.603035032749176,morgan stanley,0.5898306965827942,hess,0.5895054936408997,us bancorp,0.5812488794326782,nvidia,0.5798361301422119,occidental petroleum,0.5661936402320862,consolidated edison,0.5604089498519897,lululemon athletica,0.5484461784362793,honeywell,0.5471018552780151,qualcomm,0.5463489294052124,edwards lifesciences,0.520624041557312,anthem,0.5121248960494995,fifth third bancorp,0.4978409707546234,chevron,0.49457231163978577,dupont de nemours,0.49150824546813965,resmed,0.4826239347457886,delta air lines,0.46243125200271606,charter communications,0.4384230673313141,servicenow,0.43789762258529663
70,aptiv,tesla,0.8104869723320007,alphabet,0.7458280920982361,apple,0.7435118556022644,cadence design systems,0.7208561897277832,meta platforms,0.7137784957885742,allstate,0.7023389339447021,hilton worldwide holdings,0.6691409349441528,synopsys,0.6558662056922913,hp,0.629182755947113,cisco systems,0.5985447764396667,ford motor,0.5887540578842163,firstenergy,0.5029071569442749,monster beverage,0.5003480315208435,servicenow,0.4913872480392456,consolidated edison,0.48942166566848755,philip morris,0.45855075120925903,humana,0.4553057551383972,centene,0.45140549540519714,cerner,0.43400830030441284,kimberly clark,0.42979690432548523,fortinet,0.42903757095336914,costco wholesale,0.4247772991657257,adobe,0.4091948866844177,anthem,0.40600064396858215,intuitive surgical,0.3983920216560364
71,kimberly clark,costco wholesale,0.9887291789054871,nike,0.9334006905555725,berkshire hathaway,0.9095385074615479,apple,0.7608143091201782,monster beverage,0.727210283279419,paychex,0.6529316902160645,paypal holdings,0.48506736755371094,mcdonalds,0.4701306223869324,salesforce,0.46530455350875854,aptiv,0.4297969341278076,palo alto networks,0.42873769998550415,adobe,0.4256250560283661,microsoft,0.41268059611320496,alphabet,0.3907674551010132,microchip technology,0.3555886447429657,servicenow,0.3505936861038208,meta platforms,0.3322973847389221,oreilly automotive,0.3237377107143402,cerner,0.32230913639068604,cadence design systems,0.31667447090148926,marvell technology,0.2660214602947235,oracle,0.25688695907592773,progressive,0.25344979763031006,verizon communications,0.2527830898761749,international business machines,0.24759405851364136
72,cerner,adobe,0.8790671229362488,oracle,0.874604344367981,alphabet,0.8003817200660706,meta platforms,0.7344685792922974,fortinet,0.657203197479248,comcast,0.6538804769515991,hilton worldwide holdings,0.6482682228088379,allstate,0.6352416276931763,hp,0.6307293176651001,cisco systems,0.6175416707992554,analog devices,0.5470395088195801,philip morris,0.5448727607727051,broadcom,0.5423657894134521,microsoft,0.5352112054824829,nvidia,0.5257596373558044,servicenow,0.49346861243247986,accenture,0.4898366332054138,caterpillar,0.48796796798706055,qualcomm,0.48489195108413696,apple,0.4733743965625763,salesforce,0.43480145931243896,aptiv,0.43400830030441284,eaton,0.43148747086524963,fiserv,0.4214399456977844,berkshire hathaway,0.420587956905365
