,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
36,cerner,alphabet,0.9397971630096436,vmware,0.9271650314331055,honeywell,0.9170222282409668,berkshire hathaway,0.8753871917724609,meta platforms,0.8715906739234924,oracle,0.8632251024246216,arista networks,0.859258770942688,walmart,0.8239883780479431,broadcom,0.8151499032974243,microsoft,0.7530450820922852,intel corporation,0.6766494512557983,nvidia,0.637072741985321,apple,0.5774896144866943,kroger,0.3872217833995819,charles schwab,0.3728347420692444,ford motor,0.34331029653549194,cadence design systems,0.323275089263916,synopsys,0.31825852394104004,chevron,0.3181224763393402,accenture,0.30674949288368225,valero,0.3003234267234802,marathon petroleum,0.2961682081222534,occidental petroleum,0.28636789321899414,conocophillips,0.279560923576355,advanced micro devices,0.2551812529563904
37,expedia,anthem,0.9510809183120728,fiserv,0.9500165581703186,morgan stanley,0.9186248779296875,goldman sachs,0.902256965637207,american,0.8839055299758911,blackrock,0.8782427310943604,edwards lifesciences,0.8405314087867737,hess,0.8326257467269897,charter communications,0.8225027322769165,duke,0.8124692440032959,norfolk southern,0.8098658323287964,citigroup,0.7996748089790344,digital realty,0.7394154071807861,conocophillips,0.6378560662269592,occidental petroleum,0.5787818431854248,thermo fisher scientific,0.5572136640548706,agilent technologies,0.48197561502456665,amgen,0.41685041785240173,cadence design systems,0.3334871530532837,synopsys,0.329927921295166,prudential financial,0.3042466938495636,valero,0.302386999130249,marathon petroleum,0.29465043544769287,wells fargo,0.2919440269470215,micron technology,0.29040342569351196
38,american,hess,0.9674863219261169,anthem,0.9257570505142212,morgan stanley,0.9049672484397888,conocophillips,0.8889784812927246,expedia,0.8839055299758911,goldman sachs,0.8549453020095825,occidental petroleum,0.853630542755127,fiserv,0.7925732731819153,blackrock,0.7312777042388916,duke,0.6954885721206665,norfolk southern,0.6840322017669678,charter communications,0.6823757886886597,edwards lifesciences,0.6584509015083313,citigroup,0.6188864707946777,digital realty,0.4916083812713623,wells fargo,0.42375510931015015,devon,0.3408442735671997,micron technology,0.309262752532959,advanced micro devices,0.3073579967021942,chevron,0.2809813618659973,united parcel service,0.2649810314178467,valero,0.26226311922073364,thermo fisher scientific,0.26042604446411133,marathon petroleum,0.2549830675125122,accenture,0.24882090091705322
39,prudential financial,netflix,0.8493235111236572,mastercard,0.8140798807144165,visa,0.8108080625534058,twitter,0.8059946894645691,biogen,0.7488119602203369,comcast,0.7116467952728271,caterpillar,0.71122145652771,american express,0.679810643196106,digital realty,0.6757149696350098,ford motor,0.6618362665176392,charter communications,0.6409902572631836,yum brands,0.6092610359191895,microsoft,0.5884293913841248,accenture,0.5414052605628967,pepsico,0.538670539855957,dollar general,0.5274772644042969,fedex,0.510248064994812,united parcel service,0.5047711133956909,intel corporation,0.4690535366535187,nvidia,0.46625399589538574,devon,0.4629209041595459,boeing,0.44443243741989136,edwards lifesciences,0.42406123876571655,exxon mobil,0.3923758268356323,eli lilly,0.38984233140945435
40,microsoft,meta platforms,0.823227047920227,alphabet,0.8158184885978699,walmart,0.8093208074569702,vmware,0.7856429815292358,honeywell,0.7653568983078003,cerner,0.7530449628829956,arista networks,0.7339441180229187,ford motor,0.7226318120956421,broadcom,0.7171176671981812,oracle,0.7076969146728516,intel corporation,0.6870841383934021,berkshire hathaway,0.6595817804336548,caterpillar,0.6317797899246216,nvidia,0.6131367683410645,mastercard,0.6002367734909058,prudential financial,0.5884293913841248,twitter,0.5862884521484375,visa,0.5853583812713623,american express,0.5709561109542847,netflix,0.5550395250320435,apple,0.5296503901481628,kroger,0.48928385972976685,biogen,0.4614093601703644,comcast,0.37309274077415466,accenture,0.3141910433769226
41,vmware,cerner,0.9271649122238159,oracle,0.9175119996070862,honeywell,0.8509944677352905,meta platforms,0.8039354681968689,arista networks,0.8038209080696106,alphabet,0.8012338876724243,berkshire hathaway,0.7981067895889282,walmart,0.7865875959396362,microsoft,0.7856429815292358,broadcom,0.7652068138122559,apple,0.579021692276001,intel corporation,0.5598114132881165,charles schwab,0.5162581205368042,kroger,0.4830225110054016,nvidia,0.4530355632305145,ford motor,0.4384479224681854,valero,0.34982720017433167,marathon petroleum,0.3471446633338928,chevron,0.3398245871067047,qualcomm,0.32008880376815796,abbott laboratories,0.31230103969573975,advanced micro devices,0.31020912528038025,micron technology,0.30848070979118347,dominion,0.30188146233558655,philip morris,0.2892584800720215
42,goldman sachs,morgan stanley,0.9532564878463745,anthem,0.9456630945205688,expedia,0.902256965637207,charter communications,0.8982222080230713,fiserv,0.8868196606636047,american,0.8549453020095825,citigroup,0.8492615222930908,edwards lifesciences,0.8142703175544739,hess,0.7640827894210815,digital realty,0.7579210996627808,blackrock,0.7430183291435242,duke,0.6386250257492065,occidental petroleum,0.6304011344909668,conocophillips,0.6169803142547607,norfolk southern,0.6068470478057861,wells fargo,0.5529747605323792,thermo fisher scientific,0.4007132053375244,amgen,0.3809248208999634,agilent technologies,0.36681893467903137,prudential financial,0.2852593958377838,visa,0.2761823832988739,mastercard,0.2660985589027405,twitter,0.26275813579559326,bristol myers squibb,0.2507728636264801,qualcomm,0.24195629358291626
43,synopsys,cadence design systems,0.9992100596427917,advanced micro devices,0.527482271194458,micron technology,0.5254708528518677,thermo fisher scientific,0.5111864805221558,norfolk southern,0.4762810468673706,devon,0.44510048627853394,honeywell,0.4333347678184509,intel corporation,0.3997902572154999,broadcom,0.39575719833374023,agilent technologies,0.37853533029556274,lockheed martin,0.36625227332115173,arista networks,0.3647116422653198,duke,0.3619651794433594,dominion,0.3572594225406647,expedia,0.329927921295166,valero,0.32926321029663086,cerner,0.31825846433639526,edwards lifesciences,0.31335413455963135,marathon petroleum,0.3131168484687805,nvidia,0.3069937229156494,emerson electric,0.3063473701477051,blackrock,0.2803894877433777,halliburton,0.27790719270706177,hess,0.27203619480133057,moderna,0.27056217193603516
44,duke,norfolk southern,0.9796614646911621,blackrock,0.9651255011558533,expedia,0.8124692440032959,fiserv,0.7934052348136902,anthem,0.7715198397636414,morgan stanley,0.7541214227676392,american,0.6954885721206665,edwards lifesciences,0.6574702858924866,amgen,0.6492315530776978,hess,0.6472148895263672,goldman sachs,0.6386250257492065,citigroup,0.6253902912139893,charter communications,0.49100014567375183,digital realty,0.47137001156806946,thermo fisher scientific,0.44762012362480164,bristol myers squibb,0.4219721257686615,conocophillips,0.4193354845046997,agilent technologies,0.3672093152999878,synopsys,0.3619651794433594,cadence design systems,0.35551291704177856,valero,0.348531574010849,marathon petroleum,0.3382367789745331,occidental petroleum,0.3214845061302185,advanced micro devices,0.28017956018447876,micron technology,0.2791239619255066
45,meta platforms,walmart,0.9666510224342346,berkshire hathaway,0.906965970993042,alphabet,0.9004744291305542,cerner,0.8715904951095581,microsoft,0.8232269287109375,honeywell,0.8147650957107544,vmware,0.8039354681968689,apple,0.7822735905647278,arista networks,0.7458475828170776,broadcom,0.7022722363471985,oracle,0.6918033957481384,intel corporation,0.6220879554748535,ford motor,0.5895029306411743,nvidia,0.5872831344604492,kroger,0.5627943873405457,nike,0.39961832761764526,paypal holdings,0.3789534568786621,mcdonalds,0.36338743567466736,charles schwab,0.29836970567703247,prudential financial,0.26589784026145935,cadence design systems,0.26412492990493774,caterpillar,0.26371195912361145,accenture,0.2634046673774719,synopsys,0.25686734914779663,chevron,0.24662989377975464
46,united parcel service,fedex,0.9946175813674927,dollar general,0.953989565372467,accenture,0.9373666644096375,devon,0.7376447319984436,exxon mobil,0.7104288935661316,boeing,0.6465673446655273,nvidia,0.6090824007987976,occidental petroleum,0.5465457439422607,conocophillips,0.5408874750137329,prudential financial,0.5047710537910461,intel corporation,0.4455697536468506,dollar tree,0.39826124906539917,mastercard,0.3888503611087799,netflix,0.37208759784698486,hess,0.3625696301460266,visa,0.31576013565063477,american,0.2649810314178467,alphabet,0.2497580647468567,charter communications,0.2348233461380005,american express,0.2344709038734436,chevron,0.22928845882415771,biogen,0.22400271892547607,wells fargo,0.18206654489040375,micron technology,0.1756373792886734,advanced micro devices,0.17296110093593597
47,marathon petroleum,valero,0.9997735619544983,norfolk southern,0.4427404999732971,lockheed martin,0.39677557349205017,broadcom,0.3896157145500183,amgen,0.3802632689476013,dominion,0.37823155522346497,devon,0.37012019753456116,biogen,0.36941152811050415,honeywell,0.3615074157714844,vmware,0.3471446633338928,duke,0.3382367789745331,cadence design systems,0.3183043599128723,bristol myers squibb,0.3159103989601135,prudential financial,0.3142712712287903,synopsys,0.3131168484687805,blackrock,0.312900185585022,abbott laboratories,0.31073009967803955,hess,0.30745136737823486,intel corporation,0.3060048222541809,arista networks,0.30236127972602844,comcast,0.3001108765602112,cerner,0.29616814851760864,expedia,0.29465043544769287,emerson electric,0.294007807970047,northrop grumman,0.28787466883659363
48,agilent technologies,thermo fisher scientific,0.9747410416603088,edwards lifesciences,0.7173998951911926,citigroup,0.6966302394866943,digital realty,0.6408924460411072,fiserv,0.5228078365325928,expedia,0.4819756746292114,eli lilly,0.45687368512153625,charter communications,0.4293344020843506,bristol myers squibb,0.4014720916748047,blackrock,0.3917180597782135,norfolk southern,0.3869412839412689,pepsico,0.3866390883922577,yum brands,0.38211143016815186,amgen,0.3810577094554901,synopsys,0.37853533029556274,cadence design systems,0.37528520822525024,comcast,0.3699187636375427,duke,0.3672093152999878,goldman sachs,0.36681893467903137,anthem,0.35043591260910034,morgan stanley,0.32058268785476685,caterpillar,0.3099594712257385,abbvie,0.30259543657302856,prudential financial,0.277832955121994,biogen,0.2724713683128357
49,mcdonalds,nike,0.9790523052215576,paypal holdings,0.9722068309783936,starbucks,0.8386554718017578,pepsico,0.8098732233047485,apple,0.7976309061050415,kroger,0.7789987325668335,yum brands,0.7579318881034851,ford motor,0.7271953821182251,eli lilly,0.6923412084579468,abbvie,0.6018149256706238,comcast,0.5274567604064941,walmart,0.5069661140441895,bristol myers squibb,0.4541717767715454,baker hughes,0.4432755410671234,chevron,0.43448591232299805,abbott laboratories,0.4280773401260376,pfizer,0.4272567629814148,halliburton,0.41281765699386597,emerson electric,0.40818673372268677,schlumberger,0.3904390335083008,twitter,0.3858812749385834,caterpillar,0.37946468591690063,meta platforms,0.36338746547698975,berkshire hathaway,0.31939512491226196,philip morris,0.29453611373901367
50,biogen,comcast,0.8747498989105225,american express,0.7818329334259033,netflix,0.7544714212417603,prudential financial,0.7488119602203369,visa,0.7453300952911377,twitter,0.7256995439529419,lockheed martin,0.7250503301620483,mastercard,0.724408745765686,dominion,0.7138243913650513,caterpillar,0.6822031736373901,northrop grumman,0.6694098711013794,ford motor,0.5778175592422485,boeing,0.5268212556838989,digital realty,0.5165426731109619,bristol myers squibb,0.49447959661483765,yum brands,0.4789086580276489,microsoft,0.461409330368042,eli lilly,0.45764392614364624,charter communications,0.44729647040367126,dollar tree,0.42740702629089355,moderna,0.4090958833694458,abbvie,0.4034210741519928,abbott laboratories,0.399297833442688,pfizer,0.39706408977508545,philip morris,0.38696983456611633
51,valero,marathon petroleum,0.9997736215591431,norfolk southern,0.4541972279548645,lockheed martin,0.39981651306152344,broadcom,0.39311885833740234,amgen,0.38144809007644653,dominion,0.38117891550064087,devon,0.376240074634552,biogen,0.3690357804298401,honeywell,0.3662233352661133,vmware,0.34982722997665405,duke,0.3485316038131714,cadence design systems,0.33434873819351196,synopsys,0.32926324009895325,blackrock,0.32099664211273193,hess,0.31601622700691223,bristol myers squibb,0.3146199584007263,abbott laboratories,0.31388163566589355,prudential financial,0.3125622272491455,intel corporation,0.30995625257492065,arista networks,0.30603349208831787,expedia,0.3023870289325714,cerner,0.3003234267234802,comcast,0.29879119992256165,emerson electric,0.2980650067329407,conocophillips,0.29245930910110474
52,chevron,charles schwab,0.8285337090492249,qualcomm,0.8123852014541626,wells fargo,0.799804151058197,dollar tree,0.7581667900085449,kroger,0.7226125001907349,berkshire hathaway,0.5585408210754395,conocophillips,0.4939365088939667,occidental petroleum,0.4791576564311981,pfizer,0.47434860467910767,abbott laboratories,0.4736132025718689,micron technology,0.4568742513656616,advanced micro devices,0.4563242495059967,mcdonalds,0.43448591232299805,apple,0.40389329195022583,ford motor,0.39896100759506226,paypal holdings,0.3917686343193054,oracle,0.38770797848701477,walmart,0.3643723428249359,abbvie,0.36226361989974976,baker hughes,0.3435561954975128,vmware,0.3398245871067047,nike,0.323686420917511,cerner,0.3181224465370178,schlumberger,0.31351521611213684,devon,0.31109875440597534
53,pepsico,yum brands,0.9614157676696777,starbucks,0.9033820629119873,nike,0.8307559490203857,mcdonalds,0.8098732233047485,eli lilly,0.8029835224151611,paypal holdings,0.7406964898109436,twitter,0.6354798674583435,ford motor,0.6236426830291748,digital realty,0.6163718700408936,comcast,0.6089861392974854,caterpillar,0.591231107711792,citigroup,0.5532394647598267,prudential financial,0.538670539855957,bristol myers squibb,0.5381952524185181,edwards lifesciences,0.5308166146278381,netflix,0.5307490229606628,apple,0.474163681268692,halliburton,0.47200602293014526,visa,0.4649876356124878,abbvie,0.4613095223903656,baker hughes,0.46003633737564087,kroger,0.45439788699150085,emerson electric,0.44174233078956604,charter communications,0.4390294551849365,schlumberger,0.3995633125305176
54,edwards lifesciences,citigroup,0.9503952860832214,digital realty,0.8829751014709473,expedia,0.8405314683914185,charter communications,0.8351408243179321,goldman sachs,0.8142703175544739,fiserv,0.8068097829818726,morgan stanley,0.7785748839378357,anthem,0.7597802877426147,thermo fisher scientific,0.7490822076797485,agilent technologies,0.7173998951911926,blackrock,0.6992206573486328,norfolk southern,0.6620705723762512,american,0.6584509015083313,duke,0.6574702858924866,eli lilly,0.5658892393112183,hess,0.5584291219711304,yum brands,0.5309607982635498,pepsico,0.5308166146278381,amgen,0.49813464283943176,bristol myers squibb,0.4966352581977844,comcast,0.4285171329975128,starbucks,0.42710697650909424,prudential financial,0.42406126856803894,conocophillips,0.3926337957382202,occidental petroleum,0.3794277012348175
55,micron technology,advanced micro devices,0.9999294281005859,cadence design systems,0.5339123010635376,synopsys,0.5254708528518677,conocophillips,0.4615222215652466,chevron,0.4568742513656616,devon,0.4238626956939697,charles schwab,0.39658647775650024,qualcomm,0.39408352971076965,norfolk southern,0.38687756657600403,hess,0.37287187576293945,wells fargo,0.3666454553604126,berkshire hathaway,0.36567333340644836,dollar tree,0.3579791486263275,abbott laboratories,0.34526610374450684,lockheed martin,0.34414875507354736,dominion,0.3245476484298706,american,0.309262752532959,vmware,0.3084806799888611,edwards lifesciences,0.30025771260261536,expedia,0.29040342569351196,philip morris,0.28250396251678467,duke,0.2791239619255066,kroger,0.2728337049484253,oracle,0.2644900977611542,emerson electric,0.2591935396194458
56,berkshire hathaway,meta platforms,0.9069658517837524,walmart,0.8887386918067932,cerner,0.8753870725631714,alphabet,0.8379254341125488,vmware,0.7981067895889282,oracle,0.7663586139678955,apple,0.7438371181488037,honeywell,0.7131634950637817,microsoft,0.65958172082901,kroger,0.6028427481651306,arista networks,0.6012840867042542,chevron,0.5585408210754395,charles schwab,0.5464353561401367,broadcom,0.5453501343727112,intel corporation,0.5286592841148376,nvidia,0.5022594332695007,ford motor,0.4840346574783325,advanced micro devices,0.36650773882865906,qualcomm,0.3657097816467285,micron technology,0.365673303604126,conocophillips,0.3598218560218811,occidental petroleum,0.35363638401031494,paypal holdings,0.35164955258369446,dollar tree,0.32659706473350525,mcdonalds,0.31939512491226196
57,abbott laboratories,pfizer,0.9625034332275391,philip morris,0.9273651838302612,moderna,0.9161728620529175,abbvie,0.8685487508773804,qualcomm,0.7404254674911499,amgen,0.7359492778778076,charles schwab,0.6992175579071045,bristol myers squibb,0.6899333000183105,comcast,0.5991655588150024,wells fargo,0.5728560090065002,dollar tree,0.5544373989105225,kroger,0.536580502986908,eli lilly,0.5307285189628601,chevron,0.4736132025718689,paypal holdings,0.4364604353904724,mcdonalds,0.4280773401260376,biogen,0.399297833442688,ford motor,0.37470492720603943,apple,0.3618507385253906,advanced micro devices,0.346480131149292,micron technology,0.34526610374450684,norfolk southern,0.33453279733657837,oracle,0.32640302181243896,valero,0.31388163566589355,vmware,0.31230103969573975
58,kroger,ford motor,0.8141420483589172,mcdonalds,0.7789987325668335,apple,0.7306413054466248,chevron,0.7226124405860901,walmart,0.7092900276184082,nike,0.7052072286605835,paypal holdings,0.6976735591888428,qualcomm,0.6788000464439392,charles schwab,0.6648122072219849,dollar tree,0.6497746706008911,berkshire hathaway,0.6028427481651306,pfizer,0.5757549405097961,wells fargo,0.5691020488739014,meta platforms,0.5627943873405457,comcast,0.5400539636611938,abbott laboratories,0.536580502986908,starbucks,0.5125482082366943,abbvie,0.492554247379303,microsoft,0.48928382992744446,vmware,0.4830225110054016,yum brands,0.46078795194625854,pepsico,0.45439785718917847,american express,0.45205166935920715,twitter,0.4245784282684326,eli lilly,0.4136570692062378
59,lockheed martin,dominion,0.9890138506889343,northrop grumman,0.9755849838256836,biogen,0.7250503301620483,boeing,0.7076053023338318,comcast,0.438894659280777,valero,0.39981648325920105,marathon petroleum,0.39677557349205017,moderna,0.3769720792770386,cadence design systems,0.37658220529556274,synopsys,0.36625227332115173,philip morris,0.35282349586486816,advanced micro devices,0.34683793783187866,micron technology,0.34414875507354736,american express,0.3016013503074646,mastercard,0.296152800321579,prudential financial,0.2948681712150574,devon,0.2926349639892578,netflix,0.2721985876560211,visa,0.23192645609378815,abbott laboratories,0.2253870666027069,vmware,0.2205658107995987,pfizer,0.19844728708267212,intel corporation,0.1921621859073639,thermo fisher scientific,0.19199006259441376,twitter,0.19140300154685974
60,mastercard,visa,0.9682410955429077,netflix,0.948205828666687,american express,0.9137890338897705,twitter,0.8834102153778076,prudential financial,0.8140798807144165,biogen,0.7244086265563965,caterpillar,0.6903809309005737,ford motor,0.6211283206939697,microsoft,0.6002367734909058,comcast,0.5820345282554626,charter communications,0.555050790309906,boeing,0.5307567119598389,digital realty,0.5238677859306335,yum brands,0.4295006990432739,accenture,0.4277918338775635,fedex,0.40186670422554016,dollar general,0.3891613781452179,united parcel service,0.3888503909111023,exxon mobil,0.3575042486190796,nvidia,0.352092981338501,intel corporation,0.3474700450897217,dollar tree,0.34127265214920044,pepsico,0.3272198736667633,devon,0.31358182430267334,northrop grumman,0.29798057675361633
61,alphabet,cerner,0.9397971034049988,honeywell,0.9117802381515503,meta platforms,0.9004745483398438,arista networks,0.8424521088600159,berkshire hathaway,0.8379255533218384,walmart,0.8272008895874023,microsoft,0.8158184885978699,intel corporation,0.8018355369567871,nvidia,0.8015806674957275,vmware,0.8012338876724243,broadcom,0.8008368015289307,oracle,0.7483799457550049,accenture,0.5198965072631836,apple,0.5170962810516357,dollar general,0.45827674865722656,ford motor,0.3931847810745239,kroger,0.3305056393146515,prudential financial,0.3217962086200714,occidental petroleum,0.31910964846611023,boeing,0.2886711359024048,devon,0.27881577610969543,conocophillips,0.2778972387313843,cadence design systems,0.26998358964920044,synopsys,0.26249945163726807,united parcel service,0.2497580647468567
62,nike,mcdonalds,0.9790524244308472,paypal holdings,0.9693526029586792,starbucks,0.8603289127349854,pepsico,0.8307560086250305,apple,0.8054640293121338,yum brands,0.7550098896026611,kroger,0.705207347869873,ford motor,0.6952764391899109,eli lilly,0.6242225170135498,walmart,0.5343010425567627,baker hughes,0.49004337191581726,halliburton,0.48124560713768005,abbvie,0.4788038730621338,emerson electric,0.4641416370868683,comcast,0.45799797773361206,schlumberger,0.4541352093219757,meta platforms,0.3996184170246124,bristol myers squibb,0.36653488874435425,twitter,0.35921722650527954,caterpillar,0.3569304347038269,chevron,0.3236864507198334,berkshire hathaway,0.31876441836357117,abbott laboratories,0.29431161284446716,pfizer,0.27909189462661743,prudential financial,0.27806079387664795
63,norfolk southern,duke,0.9796614646911621,blackrock,0.9438501000404358,expedia,0.8098658323287964,fiserv,0.7660230398178101,anthem,0.7537614703178406,morgan stanley,0.7132968902587891,american,0.6840322017669678,amgen,0.6638448238372803,edwards lifesciences,0.6620705723762512,hess,0.6472290754318237,goldman sachs,0.6068470478057861,citigroup,0.5859835147857666,charter communications,0.5063506960868835,thermo fisher scientific,0.5005913972854614,digital realty,0.49629247188568115,synopsys,0.4762810468673706,cadence design systems,0.47259700298309326,conocophillips,0.45427173376083374,valero,0.4541972279548645,bristol myers squibb,0.44652628898620605,marathon petroleum,0.4427404999732971,advanced micro devices,0.38810938596725464,agilent technologies,0.3869412839412689,micron technology,0.3868775963783264,abbott laboratories,0.33453279733657837
64,exxon mobil,devon,0.9354845285415649,schlumberger,0.758904755115509,dollar general,0.7285445332527161,accenture,0.7284771800041199,baker hughes,0.7254725098609924,halliburton,0.7242656946182251,emerson electric,0.7140791416168213,united parcel service,0.7104290723800659,fedex,0.7048517465591431,boeing,0.677425742149353,occidental petroleum,0.5326181054115295,conocophillips,0.40657949447631836,nvidia,0.4050106406211853,prudential financial,0.3923758268356323,mastercard,0.357504278421402,starbucks,0.3214717507362366,netflix,0.3066384792327881,hess,0.30031144618988037,visa,0.26775121688842773,chevron,0.24510928988456726,cadence design systems,0.22623854875564575,micron technology,0.21320967376232147,advanced micro devices,0.21276526153087616,alphabet,0.20890586078166962,synopsys,0.20671287178993225
65,bristol myers squibb,amgen,0.9071160554885864,abbvie,0.8922839760780334,eli lilly,0.8908438682556152,comcast,0.7386329174041748,abbott laboratories,0.6899333000183105,yum brands,0.6682606935501099,pfizer,0.6507130861282349,moderna,0.570547878742218,pepsico,0.5381952524185181,philip morris,0.5300358533859253,caterpillar,0.5200613737106323,citigroup,0.5122237205505371,edwards lifesciences,0.49663522839546204,biogen,0.49447959661483765,twitter,0.4819784462451935,digital realty,0.4787755608558655,starbucks,0.46696364879608154,mcdonalds,0.4541717767715454,blackrock,0.45390981435775757,norfolk southern,0.44652628898620605,thermo fisher scientific,0.4257858693599701,duke,0.4219721257686615,paypal holdings,0.42172279953956604,agilent technologies,0.4014720916748047,charter communications,0.38817334175109863
66,blackrock,duke,0.9651255011558533,norfolk southern,0.9438501000404358,fiserv,0.89349764585495,expedia,0.8782427310943604,anthem,0.8510401844978333,morgan stanley,0.8290595412254333,goldman sachs,0.7430183291435242,american,0.7312777042388916,edwards lifesciences,0.6992206573486328,citigroup,0.6974791288375854,amgen,0.6676127314567566,hess,0.6556956768035889,charter communications,0.6333515048027039,digital realty,0.589043140411377,thermo fisher scientific,0.4657008647918701,bristol myers squibb,0.45390981435775757,conocophillips,0.4173056483268738,agilent technologies,0.3917180597782135,occidental petroleum,0.34947270154953003,valero,0.32099664211273193,marathon petroleum,0.312900185585022,synopsys,0.2803894877433777,cadence design systems,0.27727389335632324,abbvie,0.21762323379516602,eli lilly,0.21707817912101746
67,ford motor,kroger,0.814142107963562,twitter,0.7729669809341431,netflix,0.7412401437759399,caterpillar,0.7410693764686584,comcast,0.7381089925765991,visa,0.7355169057846069,mcdonalds,0.7271953821182251,microsoft,0.7226318120956421,nike,0.6952763795852661,walmart,0.687819242477417,american express,0.6840133666992188,apple,0.6796188354492188,prudential financial,0.6618362665176392,yum brands,0.6579259634017944,pepsico,0.6236426830291748,mastercard,0.6211283206939697,paypal holdings,0.6179535388946533,meta platforms,0.5895029306411743,biogen,0.5778175592422485,starbucks,0.49627000093460083,eli lilly,0.4938419461250305,berkshire hathaway,0.4840347170829773,dollar tree,0.4796549081802368,qualcomm,0.4643931984901428,vmware,0.4384479224681854
68,abbvie,bristol myers squibb,0.8922839760780334,abbott laboratories,0.8685487508773804,eli lilly,0.8606287240982056,pfizer,0.859447717666626,amgen,0.8201977014541626,moderna,0.7504774332046509,philip morris,0.7411816120147705,comcast,0.7175537347793579,mcdonalds,0.6018149256706238,qualcomm,0.5895209908485413,yum brands,0.5837815403938293,paypal holdings,0.5700926780700684,wells fargo,0.49727290868759155,kroger,0.492554247379303,nike,0.4788038432598114,starbucks,0.4685060977935791,pepsico,0.4613095223903656,dollar tree,0.4434760510921478,charles schwab,0.43695658445358276,biogen,0.4034210741519928,ford motor,0.39612653851509094,citigroup,0.375363826751709,edwards lifesciences,0.37484726309776306,chevron,0.36226361989974976,caterpillar,0.34677088260650635
69,occidental petroleum,conocophillips,0.9251683354377747,hess,0.8629648089408875,american,0.853630542755127,morgan stanley,0.6664454936981201,anthem,0.6374315023422241,goldman sachs,0.6304011344909668,devon,0.5974385738372803,expedia,0.5787818431854248,accenture,0.577569842338562,united parcel service,0.5465457439422607,exxon mobil,0.5326181054115295,dollar general,0.5113368630409241,fedex,0.5026446580886841,charter communications,0.4961051344871521,chevron,0.4791576564311981,fiserv,0.4554664194583893,wells fargo,0.3946893513202667,edwards lifesciences,0.3794277012348175,berkshire hathaway,0.35363641381263733,blackrock,0.34947270154953003,nvidia,0.3387216329574585,schlumberger,0.3320964276790619,duke,0.3214845061302185,alphabet,0.31910961866378784,emerson electric,0.31725382804870605
70,oracle,vmware,0.9175119996070862,cerner,0.863224983215332,honeywell,0.7723815441131592,berkshire hathaway,0.7663586139678955,alphabet,0.7483799457550049,microsoft,0.7076969146728516,meta platforms,0.6918034553527832,arista networks,0.6810230016708374,charles schwab,0.6550352573394775,broadcom,0.6358382701873779,walmart,0.6327263116836548,intel corporation,0.6170346736907959,nvidia,0.47927361726760864,qualcomm,0.4514569044113159,apple,0.4335581958293915,chevron,0.38770797848701477,wells fargo,0.370332807302475,kroger,0.3666642904281616,dollar tree,0.34651070833206177,abbott laboratories,0.32640302181243896,ford motor,0.309345543384552,conocophillips,0.29096147418022156,philip morris,0.2794167995452881,valero,0.26608091592788696,advanced micro devices,0.26556432247161865
71,anthem,morgan stanley,0.9720526337623596,expedia,0.9510809183120728,goldman sachs,0.9456630945205688,fiserv,0.929248571395874,american,0.9257570505142212,blackrock,0.8510401844978333,hess,0.843055009841919,charter communications,0.8135559558868408,citigroup,0.7756240963935852,duke,0.7715198397636414,edwards lifesciences,0.7597802877426147,norfolk southern,0.7537614703178406,conocophillips,0.6865413784980774,digital realty,0.6704162359237671,occidental petroleum,0.6374315023422241,wells fargo,0.4775678813457489,amgen,0.4378259778022766,thermo fisher scientific,0.42280468344688416,agilent technologies,0.35043591260910034,micron technology,0.24299979209899902,advanced micro devices,0.23988743126392365,bristol myers squibb,0.20783796906471252,valero,0.1996932476758957,marathon petroleum,0.1939164102077484,prudential financial,0.18056398630142212
72,broadcom,arista networks,0.9832202196121216,honeywell,0.9482278823852539,cerner,0.8151497840881348,alphabet,0.8008368015289307,vmware,0.7652068138122559,microsoft,0.7171176671981812,meta platforms,0.7022722363471985,walmart,0.6372979879379272,oracle,0.6358382701873779,intel corporation,0.5966041088104248,berkshire hathaway,0.5453501343727112,nvidia,0.5138556957244873,apple,0.4687703549861908,cadence design systems,0.39836356043815613,synopsys,0.39575719833374023,valero,0.39311885833740234,marathon petroleum,0.3896157145500183,prudential financial,0.3616263270378113,caterpillar,0.309193879365921,ford motor,0.2846432030200958,norfolk southern,0.21119937300682068,twitter,0.18799661099910736,accenture,0.17619237303733826,fiserv,0.170440211892128,mastercard,0.1643105447292328
